agg_su_id,id,su_num,place,scale_order,time_start,time_end,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
23.0,23,23.0,"Ottawa, Canada",4,1900-01-01 00:49:05,1900-01-01 00:53:40,"['00', '04', '35']",4.583333333333333,0,,,0,,,,0,0.0,0,,,0,,
24.0,24,24.0,_end,8,1900-01-01 00:53:40,1900-01-01 00:54:10,"['00', '00', '30']",0.5,0,,,0,,,,0,0.0,0,,,0,,
25.0,25,25.0,Rwanda,6,1900-01-01 00:54:10,1900-01-01 00:59:00,"['00', '04', '50']",4.833333333333333,1,;22,;Rwanda,1,;22,;Rwanda,;0 days 00:02:17,0 days 00:02:17,0.4724137931034483,0,,,0,,
26.0,26,26.0,_end,8,1900-01-01 00:59:00,1900-01-01 00:59:15,"['00', '00', '15']",0.25,0,,,0,,,,0,0.0,0,,,0,,
27.0,27,27.0,Rwanda,6,1900-01-01 00:59:15,1900-01-01 01:04:55,"['00', '05', '40']",5.666666666666667,7,;23;24;25;26;27;28;29,";Democratic Republic of Congo;Democratic Republic of Congo;Kampala, Uganda;Kampala, Uganda;Rwanda;Kampala, Uganda;Kampala, Uganda",1,;27,;Rwanda,;0 days 00:04:10,0 days 00:04:10,0.7352941176470589,0,,,0,,
28.0,28,28.0,"Gitwe, Rwanda",3,1900-01-01 01:04:55,1900-01-01 01:10:30,"['00', '05', '35']",5.583333333333333,7,;30;31;32;33;34;35;36,";Rwanda;Gitwe, Rwanda;Nyanza, Rwanda;Butare, Rwanda;Rwanda;Tunisia;Democratic Republic of Congo",1,;31,";Gitwe, Rwanda",;0 days 00:00:23,0 days 00:00:23,0.06865671641791045,2,;30;34,;Rwanda;Rwanda,0,,
29.0,29,29.0,_end,8,1900-01-01 01:10:30,1900-01-01 01:10:40,"['00', '00', '10']",0.16666666666666666,0,,,0,,,,0,0.0,0,,,0,,
30.0,30;31;32;33,30.0;31.0;32.0;33.0,Rwanda,6,1900-01-01 01:10:40,1900-01-01 01:17:47,"['00', '07', '07']",7.116666666666666,4,;37;38;39;40,";Rwanda;Goma, Democratic Republic of Congo;Rwanda;Rwanda",3,;37;39;40,;Rwanda;Rwanda;Rwanda,;0 days 00:00:01;0 days 00:04:15;0 days 00:06:26,0 days 00:00:01,0.00234192037470726,0,,,0,,
34.0,34;35,34.0;35.0,"Nairobi, Kenya",4,1900-01-01 01:17:47,1900-01-01 01:21:40,"['00', '03', '53']",3.8833333333333333,12,;41;42;43;44;45;46;47;48;49;50;51;52,";Goma, Democratic Republic of Congo;Nairobi, Kenya;Nairobi, Kenya;Democratic Republic of Congo;Kampala, Uganda;Nairobi, Kenya;Nairobi, Kenya;Nairobi, Kenya;Dar es Salaam;Addis Ababa, Ethiopia;Nairobi, Kenya;Nairobi, Kenya",7,;42;43;46;47;48;51;52,";Nairobi, Kenya;Nairobi, Kenya;Nairobi, Kenya;Nairobi, Kenya;Nairobi, Kenya;Nairobi, Kenya;Nairobi, Kenya",;0 days 00:00:43;0 days 00:00:52;0 days 00:01:04;0 days 00:01:05;0 days 00:01:46;0 days 00:02:28;0 days 00:02:59,0 days 00:00:43,0.18454935622317598,0,,,0,,
36.0,36,36.0,Rwanda,6,1900-01-01 01:21:40,1900-01-01 01:23:15,"['00', '01', '35']",1.5833333333333333,0,,,0,,,,0,0.0,0,,,0,,
37.0,37,37.0,"Nairobi, Kenya",4,1900-01-01 01:23:15,1900-01-01 01:24:15,"['00', '01', '00']",1.0,4,;53;54;55;56,";Nairobi, Kenya;Nairobi, Kenya;Nairobi, Kenya;Rwanda",3,;53;54;55,";Nairobi, Kenya;Nairobi, Kenya;Nairobi, Kenya",;0 days 00:00:15;0 days 00:00:27;0 days 00:00:35,0 days 00:00:15,0.25,0,,,0,,
38.0,38,38.0,Rwanda,6,1900-01-01 01:24:15,1900-01-01 01:28:40,"['00', '04', '25']",4.416666666666667,2,;57;58,;Democratic Republic of Congo;Rwanda,1,;58,;Rwanda,;0 days 00:02:54,0 days 00:02:54,0.6566037735849056,0,,,0,,
39.0,39,39.0,"Kigali, Rwanda",4,1900-01-01 01:28:40,1900-01-01 01:29:55,"['00', '01', '15']",1.25,4,;59;60;61;62,";Kigali, Rwanda;Democratic Republic of Congo;Addis Ababa, Ethiopia;Kigali, Rwanda",2,;59;62,";Kigali, Rwanda;Kigali, Rwanda",;0 days 00:00:23;0 days 00:00:44,0 days 00:00:23,0.30666666666666664,0,,,0,,
40.0,40;41;42,41.0;42.0;43.0,_end,8,1900-01-01 01:29:55,1900-01-01 01:30:37,"['00', '00', '42']",0.7,0,,,0,,,,0,0.0,0,,,0,,
43.0,43;44,44.0;45.0,"Kibuye, Rwanda",3,1900-01-01 01:30:37,1900-01-01 01:44:45,"['00', '14', '08']",14.133333333333333,3,;63;64;65,";Democratic Republic of Congo;Bisesero, Karongi, Western Province, Rwanda;Bisesero, Karongi, Western Province, Rwanda",0,,,,0,0.0,0,,,0,,
45.0,45,nan,"Bisesero, Karongi, Western Province, Rwanda",3,1900-01-01 01:36:40,1900-01-01 01:44:45,"['00', '08', '05']",8.083333333333334,3,;63;64;65,";Democratic Republic of Congo;Bisesero, Karongi, Western Province, Rwanda;Bisesero, Karongi, Western Province, Rwanda",2,;64;65,";Bisesero, Karongi, Western Province, Rwanda;Bisesero, Karongi, Western Province, Rwanda",;0 days 00:06:40;0 days 00:07:20,0 days 00:06:40,0.8247422680412371,0,,,0,,
46.0,46;47;48,46.0;47.0;48.0,Rwanda,6,1900-01-01 01:44:45,1900-01-01 01:48:18,"['00', '03', '33']",3.55,0,,,0,,,,0,0.0,0,,,0,,
49.0,49,nan,Democratic Republic of Congo,6,1900-01-01 01:48:04,1900-01-01 01:48:18,"['00', '00', '14']",0.23333333333333334,0,,,0,,,,0,0.0,0,,,0,,
50.0,50,49.0,Rwanda,6,1900-01-01 01:48:18,1900-01-01 01:50:06,"['00', '01', '48']",1.8,0,,,0,,,,0,0.0,0,,,0,,
51.0,51,50.0,"Idjwi Island, South-Kivu, Democratic Republic of the Congo",4,1900-01-01 01:50:06,1900-01-01 01:52:10,"['00', '02', '04']",2.066666666666667,8,;66;67;68;69;70;71;72;73,";Democratic Republic of Congo;Idjwi Island, South-Kivu, Democratic Republic of the Congo;Democratic Republic of Congo;Rwanda;Goma, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Gisenyi, Rwanda;Cyangugu, Rwanda",1,;67,";Idjwi Island, South-Kivu, Democratic Republic of the Congo",;0 days 00:00:04,0 days 00:00:04,0.03225806451612903,0,,,0,,
52.0,52,51.0,"South-Kivu, Democratic Republic of the Congo",5,1900-01-01 01:52:10,1900-01-01 01:56:15,"['00', '04', '05']",4.083333333333333,6,;74;75;76;77;78;79,";Democratic Republic of Congo;Goma, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Goma, Democratic Republic of Congo;Idjwi Island, South-Kivu, Democratic Republic of the Congo;Lac Kivu, Rwanda",0,,,,0,0.0,0,,,1,;78,";Idjwi Island, South-Kivu, Democratic Republic of the Congo"
53.0,53,52.0,"Bobandana, Democratic Republic of Congo",3,1900-01-01 01:56:15,1900-01-01 01:57:26,"['00', '01', '11']",1.1833333333333333,2,;80;81,";Bobandana, Democratic Republic of Congo;Goma, Democratic Republic of Congo",1,;80,";Bobandana, Democratic Republic of Congo",;0 days 00:00:01,0 days 00:00:01,0.014084507042253521,0,,,0,,
54.0,54,53.0,Democratic Republic of Congo,6,1900-01-01 01:57:26,1900-01-01 01:59:12,"['00', '01', '46']",1.7666666666666666,0,,,0,,,,0,0.0,0,,,0,,
55.0,55;56,54.0;55.0,"Bobandana, Democratic Republic of Congo",3,1900-01-01 01:59:12,1900-01-01 02:08:45,"['00', '09', '33']",9.55,13,;82;83;84;85;86;87;88;89;90;91;92;93;94,";Bobandana, Democratic Republic of Congo;Goma, Democratic Republic of Congo;Africa;France;Democratic Republic of Congo;Democratic Republic of Congo;Kivu, Democratic Republic of Congo;Kivu, Democratic Republic of Congo;Democratic Republic of Congo;Burundi;Tanzania;Uganda;Goma, Democratic Republic of Congo",1,;82,";Bobandana, Democratic Republic of Congo",;0 days 00:01:01,0 days 00:01:01,0.10645724258289703,3,;86;87;90,;Democratic Republic of Congo;Democratic Republic of Congo;Democratic Republic of Congo,0,,
57.0,57,56.0,"South-Kivu, Democratic Republic of the Congo",5,1900-01-01 02:08:45,1900-01-01 02:13:10,"['00', '04', '25']",4.416666666666667,5,;95;96;97;98;99,";Democratic Republic of Congo;Kibuye, Rwanda;Gishyita, Rwanda;Rwamatamu, Rwanda;Kibuye, Rwanda",0,,,,0,0.0,0,,,0,,
58.0,58;59,57.0;58.0,Democratic Republic of Congo,6,1900-01-01 02:13:10,1900-01-01 02:16:00,"['00', '02', '50']",2.8333333333333335,7,;100;101;102;103;104;105;106,";Rwanda;Rwanda;Democratic Republic of Congo;Rwanda;Democratic Republic of Congo;Kabgayi, Rwanda;Gitarama, Rwanda",2,;102;104,;Democratic Republic of Congo;Democratic Republic of Congo,;0 days 00:00:21;0 days 00:01:33,0 days 00:00:21,0.12352941176470589,0,,,0,,
60.0,60,59.0,"Kabgayi, Rwanda",3,1900-01-01 02:16:00,1900-01-01 02:16:10,"['00', '00', '10']",0.16666666666666666,1,;107,";Bobandana, Democratic Republic of Congo",0,,,,0,0.0,0,,,0,,
61.0,61,60.0,Burundi,6,1900-01-01 02:16:10,1900-01-01 02:17:35,"['00', '01', '25']",1.4166666666666667,4,;108;109;110;111,";Kabgayi, Rwanda;Burundi;Burundi;Burundi",3,;109;110;111,;Burundi;Burundi;Burundi,;0 days 00:00:25;0 days 00:00:35;0 days 00:00:57,0 days 00:00:25,0.29411764705882354,0,,,0,,
62.0,62,61.0,Rwanda,6,1900-01-01 02:17:35,1900-01-01 02:23:05,"['00', '05', '30']",5.5,16,;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127,";Rwanda;Rwanda;Burundi;Rwanda;Gisenyi, Rwanda;Ruhengeri, Rwanda;Kibuye, Rwanda;Rwanda;Burundi;Kabgayi, Rwanda;Democratic Republic of Congo;Burundi;Democratic Republic of Congo;Uganda;Burundi;Democratic Republic of Congo",4,;112;113;115;119,;Rwanda;Rwanda;Rwanda;Rwanda,;0 days 00:00:09;0 days 00:00:28;0 days 00:00:49;0 days 00:02:05,0 days 00:00:09,0.02727272727272727,0,,,4,;116;117;118;121,";Gisenyi, Rwanda;Ruhengeri, Rwanda;Kibuye, Rwanda;Kabgayi, Rwanda"
63.0,63,62.0,Democratic Republic of Congo,6,1900-01-01 02:23:05,1900-01-01 02:26:10,"['00', '03', '05']",3.0833333333333335,4,;128;129;130;131,";Democratic Republic of Congo;Gisenyi, Rwanda;Rwanda;l'institut supérieur pédagogique de Bukavu, Congo",1,;128,;Democratic Republic of Congo,;0 days 00:00:02,0 days 00:00:02,0.010810810810810811,0,,,0,,
64.0,64,63.0,"Bukavu, Democratic Republic of Congo",4,1900-01-01 02:26:10,1900-01-01 02:27:45,"['00', '01', '35']",1.5833333333333333,4,;132;133;134;135,";Nairobi, Kenya;Nairobi, Kenya;Bukavu, Democratic Republic of Congo;Nairobi, Kenya",1,;134,";Bukavu, Democratic Republic of Congo",;0 days 00:00:51,0 days 00:00:51,0.5368421052631579,0,,,0,,
65.0,65,64.0,"Bukavu, Democratic Republic of Congo; Cyangugu, Rwanda; Kibuye, Rwanda",1,1900-01-01 02:27:45,1900-01-01 02:33:10,"['00', '05', '25']",5.416666666666667,13,;136;137;138;139;140;141;142;143;144;145;146;147;148,";Addis Ababa, Ethiopia;Rwanda;Democratic Republic of Congo;Rwanda;Bukavu, Democratic Republic of Congo;Kibuye, Rwanda;Bukavu, Democratic Republic of Congo;Cyangugu, Rwanda;Cyangugu, Rwanda;Bukavu, Democratic Republic of Congo;Kibuye, Rwanda;Kibuye, Rwanda;Karengera, Rwanda",0,,,,0,0.0,11,;137;138;139;140;141;142;143;144;145;146;147,";Rwanda;Democratic Republic of Congo;Rwanda;Bukavu, Democratic Republic of Congo;Kibuye, Rwanda;Bukavu, Democratic Republic of Congo;Cyangugu, Rwanda;Cyangugu, Rwanda;Bukavu, Democratic Republic of Congo;Kibuye, Rwanda;Kibuye, Rwanda",0,,
68.0,68,67.0,"Karengera, Rwanda; Cyangugu, Rwanda; Bukavu, Democratic Republic of Congo",1,1900-01-01 02:33:10,1900-01-01 02:34:39,"['00', '01', '29']",1.4833333333333334,9,;149;150;151;152;153;154;155;156;157,";Cyangugu, Rwanda;Cyangugu, Rwanda;Cyangugu, Rwanda;Bukavu, Democratic Republic of Congo;Kibuye, Rwanda;Karengera, Rwanda;Cyangugu, Rwanda;Bukavu, Democratic Republic of Congo;Kibuye, Rwanda",0,,,,0,0.0,7,;149;150;151;152;154;155;156,";Cyangugu, Rwanda;Cyangugu, Rwanda;Cyangugu, Rwanda;Bukavu, Democratic Republic of Congo;Karengera, Rwanda;Cyangugu, Rwanda;Bukavu, Democratic Republic of Congo",0,,
69.0,69,68.0,"Kibuye, Rwanda",3,1900-01-01 02:34:39,1900-01-01 02:35:35,"['00', '00', '56']",0.9333333333333333,1,;158,";Kibuye, Rwanda",1,;158,";Kibuye, Rwanda",;0 days 00:00:23,0 days 00:00:23,0.4107142857142857,0,,,0,,
70.0,70,69.0,"Bukavu, Democratic Republic of Congo",4,1900-01-01 02:35:35,1900-01-01 02:36:00,"['00', '00', '25']",0.4166666666666667,2,;159;160,";Nairobi, Kenya;Bukavu, Democratic Republic of Congo",1,;160,";Bukavu, Democratic Republic of Congo",;0 days 00:00:18,0 days 00:00:18,0.72,0,,,0,,
71.0,71,70.0,"Addis Ababa, Ethiopia",4,1900-01-01 02:36:00,1900-01-01 02:38:35,"['00', '02', '35']",2.5833333333333335,7,;161;162;163;164;165;166;167,";Addis Ababa, Ethiopia;Ethiopia;Ethiopia;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia;Addis Ababa University;Rwanda",3,;161;164;165,";Addis Ababa, Ethiopia;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia",;0 days 00:00:01;0 days 00:01:10;0 days 00:01:25,0 days 00:00:01,0.0064516129032258064,2,;162;163,;Ethiopia;Ethiopia,0,,
72.0,72,71.0,"Bukavu, Democratic Republic of Congo",4,1900-01-01 02:38:35,1900-01-01 02:39:40,"['00', '01', '05']",1.0833333333333333,4,;168;169;170;171,";Bukavu, Democratic Republic of Congo;Rwanda;Democratic Republic of Congo;Bukavu, Democratic Republic of Congo",2,;168;171,";Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo",;0 days 00:00:03;0 days 00:00:43,0 days 00:00:03,0.046153846153846156,1,;170,;Democratic Republic of Congo,0,,
73.0,73,72.0,"Kibuye, Rwanda",3,1900-01-01 02:39:40,1900-01-01 02:40:20,"['00', '00', '40']",0.6666666666666666,3,;172;173;174,;Rwanda;Rwanda;Democratic Republic of Congo,0,,,,0,0.0,2,;172;173,;Rwanda;Rwanda,0,,
74.0,74,73.0,"Addis Ababa, Ethiopia; Bujumbura, Burundi; Bukavu, Democratic Republic of Congo; Cyangugu, Rwanda; Karengera, Rwanda; Kibuye, Rwanda",1,1900-01-01 02:40:20,1900-01-01 02:41:10,"['00', '00', '50']",0.8333333333333334,7,;175;176;177;178;179;180;181,";Addis Ababa, Ethiopia;Bujumbura, Burundi;Bujumbura, Burundi;Bujumbura, Burundi;Bujumbura, Burundi;Bukavu, Democratic Republic of Congo;Cyangugu, Rwanda",0,,,,0,0.0,7,;175;176;177;178;179;180;181,";Addis Ababa, Ethiopia;Bujumbura, Burundi;Bujumbura, Burundi;Bujumbura, Burundi;Bujumbura, Burundi;Bukavu, Democratic Republic of Congo;Cyangugu, Rwanda",0,,
75.0,75;76;77,74.0;75.0;76.0,"Kibuye, Rwanda",3,1900-01-01 02:41:10,1900-01-01 02:42:30,"['00', '01', '20']",1.3333333333333333,3,;182;183;185,";Democratic Republic of Congo;Addis Ababa, Ethiopia;Bujumbura, Burundi",0,,,,0,0.0,0,,,0,,
78.0,78,77.0,"Addis Ababa, Ethiopia",4,1900-01-01 02:42:30,1900-01-01 02:45:10,"['00', '02', '40']",2.6666666666666665,15,;184;186;187;188;189;190;191;192;193;194;195;196;197;198;199,";Rwanda;Addis Ababa, Ethiopia;Rwanda;Bujumbura, Burundi;Burundi;Bujumbura, Burundi;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia;Rwanda;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Addis Ababa, Ethiopia;Ethiopia;Ethiopia",4,;186;191;192;197,";Addis Ababa, Ethiopia;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia",;0 days 00:00:25;0 days 00:00:56;0 days 00:01:41;0 days 00:02:25,0 days 00:00:25,0.15625,2,;198;199,;Ethiopia;Ethiopia,0,,
79.0,79,78.0,"Kibuye, Rwanda; Bukavu, Democratic Republic of Congo; Bujumbura, Burundi; Addis Ababa",1,1900-01-01 02:44:30,1900-01-01 02:45:05,"['00', '00', '35']",0.5833333333333334,6,;193;194;195;196;197;199,";Rwanda;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Addis Ababa, Ethiopia;Ethiopia",0,,,,0,0.0,4,;193;194;195;196,";Rwanda;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo",0,,
80.0,80;81;82,79.0;80.0;81.0,"Addis Ababa, Ethiopia",4,1900-01-01 02:45:05,1900-01-01 02:48:05,"['00', '03', '00']",3.0,5,;200;201;202;203;204,";Ethiopia;Tripoli, Libya;Addis Ababa, Ethiopia;Tripoli, Libya;Ethiopia",1,;202,";Addis Ababa, Ethiopia",;0 days 00:02:40,0 days 00:02:40,0.8888888888888888,2,;200;204,;Ethiopia;Ethiopia,0,,
83.0,83,82.0,_end,8,1900-01-01 02:48:05,1900-01-01 02:50:10,"['00', '02', '05']",2.0833333333333335,3,;205;206;207,";Democratic Republic of Congo;Goma, Democratic Republic of Congo;Ethiopia",0,,,,0,0.0,0,,,0,,
84.0,84,83.0,Ethiopia,6,1900-01-01 02:50:10,1900-01-01 02:52:10,"['00', '02', '00']",2.0,5,;208;209;210;211;212,";Rwandan Embassy, Addis Ababa, Ethiopia;Democratic Republic of Congo;Rwandan Embassy, Kinshasa, Democratic Republic of Congo;Rwandan Embassy, Addis Ababa, Ethiopia;Democratic Republic of Congo",0,,,,0,0.0,0,,,2,;208;211,";Rwandan Embassy, Addis Ababa, Ethiopia;Rwandan Embassy, Addis Ababa, Ethiopia"
85.0,85,84.0,Democratic Republic of Congo,6,1900-01-01 02:52:10,1900-01-01 02:54:40,"['00', '02', '30']",2.5,3,;213;214;215,;Rwanda;Rwanda;Democratic Republic of Congo,1,;215,;Democratic Republic of Congo,;0 days 00:00:29,0 days 00:00:29,0.19333333333333333,0,,,0,,
86.0,86,85.0,Uganda,6,1900-01-01 02:54:40,1900-01-01 03:00:00,"['00', '05', '20']",5.333333333333333,14,;216;217;218;219;220;221;222;223;224;225;226;227;228;229,";Uganda;Rwanda;Uganda;Kampala, Uganda;Rwanda;Uganda;Uganda;Rwanda;Uganda;Rwanda;Rwanda;Rwanda;Democratic Republic of Congo;Uganda",6,;216;218;221;222;224;229,;Uganda;Uganda;Uganda;Uganda;Uganda;Uganda,;0 days 00:00:10;0 days 00:01:25;0 days 00:02:10;0 days 00:02:30;0 days 00:03:09;0 days 00:04:43,0 days 00:00:10,0.03125,0,,,1,;219,";Kampala, Uganda"
87.0,87,86.0,Rwanda,6,1900-01-01 03:00:00,1900-01-01 03:03:57,"['00', '03', '57']",3.95,9,;230;231;232;233;234;235;236;237;238,;Rwanda;Rwanda;Democratic Republic of Congo;Rwanda;Rwanda;Uganda;Democratic Republic of Congo;Rwanda;Rwanda,6,;230;231;233;234;237;238,;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda,;0 days 00:00:23;0 days 00:00:30;0 days 00:01:56;0 days 00:02:06;0 days 00:03:10;0 days 00:03:32,0 days 00:00:23,0.0970464135021097,0,,,0,,
88.0,88;89,87.0;88.0,Ethiopia,6,1900-01-01 03:03:57,1900-01-01 03:07:00,"['00', '03', '03']",3.05,8,;239;240;241;242;243;244;245;246,";Kenya;Nairobi, Kenya;Nairobi, Kenya;Addis Ababa, Ethiopia;Uganda;Canada;Tanzania;Tanzania",0,,,,0,0.0,0,,,1,;242,";Addis Ababa, Ethiopia"
90.0,90,89.0,Tanzania,6,1900-01-01 03:07:00,1900-01-01 03:08:30,"['00', '01', '30']",1.5,1,;247,;Tanzania,1,;247,;Tanzania,;0 days 00:01:01,0 days 00:01:01,0.6777777777777778,0,,,0,,
91.0,91,90.0,Rwanda,6,1900-01-01 03:08:30,1900-01-01 03:10:25,"['00', '01', '55']",1.9166666666666667,4,;248;249;250;251,;Uganda;Democratic Republic of Congo;Burundi;South Africa,0,,,,0,0.0,0,,,0,,
92.0,92,91.0,Uganda,6,1900-01-01 03:10:25,1900-01-01 03:13:45,"['00', '03', '20']",3.3333333333333335,8,;252;253;254;255;256;257;258;259,;Dar es Salaam;Rwanda;Europe;North America;Democratic Republic of Congo;Democratic Republic of Congo;Democratic Republic of Congo;United States,0,,,,0,0.0,0,,,0,,
93.0,93,92.0,USA,6,1900-01-01 03:13:45,1900-01-01 03:16:10,"['00', '02', '25']",2.4166666666666665,4,;260;261;262;263,;Rwanda;United States;United States;United States,0,,,,0,0.0,0,,,0,,
94.0,94;95,93.0;94.0,"Addis Ababa, Ethiopia",4,1900-01-01 03:16:10,1900-01-01 03:19:05,"['00', '02', '55']",2.9166666666666665,9,;264;265;266;267;268;269;270;271;272,";Rwanda;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia;Rwanda;Rwandan Embassy, Addis Ababa, Ethiopia;Gisenyi, Rwanda;Addis Ababa, Ethiopia;Burundi",4,;265;266;267;271,";Addis Ababa, Ethiopia;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia",;0 days 00:00:16;0 days 00:00:17;0 days 00:00:20;0 days 00:02:18,0 days 00:00:16,0.09142857142857143,0,,,1,;269,";Rwandan Embassy, Addis Ababa, Ethiopia"
96.0,96,95.0,"London, England",4,1900-01-01 03:19:05,1900-01-01 03:20:20,"['00', '01', '15']",1.25,4,;273;274;275;276,";London, england;Addis Ababa, Ethiopia;Rwanda;Addis Ababa, Ethiopia",0,,,,0,0.0,0,,,0,,
97.0,97;98,96.0;97.0,"Addis Ababa, Ethiopia",4,1900-01-01 03:20:20,1900-01-01 03:28:48,"['00', '08', '28']",8.466666666666667,16,;277;278;279;280;281;282;283;284;285;286;287;288;289;290;291;292,";Rwanda;Rwandan Embassy, Addis Ababa, Ethiopia;Rwandan Embassy, Addis Ababa, Ethiopia;Rwanda;Democratic Republic of Congo;Democratic Republic of Congo;Democratic Republic of Congo;Rwanda;Lumumbashi, Congo;Rwanda;Democratic Republic of Congo;Rwandan Embassy, Addis Ababa, Ethiopia;China;Paris, France;Tripoli, Libya;Paris, France",0,,,,0,0.0,0,,,3,;278;279;288,";Rwandan Embassy, Addis Ababa, Ethiopia;Rwandan Embassy, Addis Ababa, Ethiopia;Rwandan Embassy, Addis Ababa, Ethiopia"
99.0,99,98.0,Rwanda,6,1900-01-01 03:28:48,1900-01-01 03:29:00,"['00', '00', '12']",0.2,3,;293;294;295,";Addis Ababa, Ethiopia;Tripoli, Libya;Rwanda",1,;295,;Rwanda,;0 days 00:00:10,0 days 00:00:10,0.8333333333333334,0,,,0,,
100.0,100,99.0,"Butare, Rwanda",4,1900-01-01 03:29:00,1900-01-01 03:31:00,"['00', '02', '00']",2.0,8,;296;297;298;299;300;301;302;303,";Rwanda;Libya;Kigali, Rwanda;Kigali, Rwanda;Kibuye, Rwanda;Butare, Rwanda;Kibuye, Rwanda;Addis Ababa, Ethiopia",1,;301,";Butare, Rwanda",;0 days 00:01:10,0 days 00:01:10,0.5833333333333334,1,;296,;Rwanda,0,,
